id_inserm;Geo_X;Geo_Y
9035252;603733;2427912
9035253;604872;2432012
9035261;609111;2411076
9035262;617466;2423763
9035264;599463;2420233
9035269;589715;2431267
9035272;584544;2437732
9035276;591652;2447085
9035280;613586;2437249
9035281;590201;2440292
9035294;595954;2427324
9035304;603718;2433887
9035310;578926;2403277
9035312;553605;2444684
9035314;603104;2436338
9035319;593909;2424788
9035321;597783;2420982
9035324;601567;2434405
9035334;602369;2442332
9035340;594890;2424824
9035368;591714;2447658
9035370;603292;2430321
9035371;598174;2426581
9035376;615101;2434358
9035380;572901;2418848
9035381;599137;2433210
9035394;601805;2426842
9035395;634419;2438395
9035400;601958;2405474
9035403;670905;2394681
9035414;594252;2446222
9035417;623766;2393720
9035421;602739;2429833
9035423;574201;2442153
9035429;598688;2444094
9035430;602312;2386779
9035433;616782;2433486
9035438;590063;2435927
9035441;603488;2442041
9035444;593302;2435446
9035447;604756;2430134
9035449;601925;2422995
9035456;605814;2429376
9035462;586117;2428114
9035476;603057;2440358
9035489;602693;2432585
9040002;599974;2438124
9040017;601361;2432111
9040024;597015;2440145
9040031;619600;2439631
9040034;602666;2431556
9040040;615641;2431129
9040047;614537;2432092
9040068;576749;2422182
9040075;598561;2445128
9040078;569604;2442113
9040080;593880;2435097
9040087;597046;2426297
9040090;621092;2396705
9040094;614966;2436582
9040097;632575;2427611
9040112;597027;2424487
9040116;606147;2431045
9040120;593736;2434014
9040125;592043;2437991
9040126;615695;2423198
9040137;630073;2370588
9040142;606859;2431323
9040145;584404;2425152
9040151;616191;2426792
9040153;592046;2398077
9040159;594840;2428028
9040164;575794;2449356
9040171;602219;2424724
9040173;601050;2437090
9040175;608441;2422937
9040176;608221;2436862
9040178;613180;2421214
9040179;618921;2395001
9040183;573627;2420550
9040186;589973;2444182
9040192;604300;2418539
9040193;601519;2420613
9040207;602005;2439879
9040216;658459;2440990
9040226;573494;2430692
9040242;600408;2404353
9040249;599440;2427957
9040253;635015;2429489
9040254;617261;2406582
9040258;601290;2436841
9040264;591603;2437102
9040268;593890;2418453
9040274;616396;2426868
9040279;600376;2404648
9040280;566456;2432352
9040281;627579;2359104
9040296;600715;2408907
9040316;580457;2418980
9040319;575605;2419927
9040327;628510;2379079
9040335;592412;2431906
9040345;608944;2411170
9040353;610867;2433406
9040357;573388;2435690
9040363;586613;2410496
9040368;569081;2442851
9040373;584174;2402697
9040377;571424;2419517
9040381;655754;2425149
9040395;595534;2428818
9040399;613008;2437477
9040412;605337;2424781
9040420;580115;2458449
9040427;621298;2396272
9040428;605012;2429892
9040434;619172;2439600
9040436;604377;2444788
9040437;597184;2420964
9040446;600543;2433158
9040449;588204;2409910
9040467;624488;2418702
9040470;600626;2431915
9040472;604258;2420790
9040480;606420;2422395
9040481;597197;2445322
9040489;604279;2442217
9040491;598386;2425183
9040492;611262;2403470
9040496;606801;2421147
9040497;587552;2433455
9040502;615592;2414822
9040506;597774;2425441
9040508;619459;2419948
9040515;606811;2430530
9040517;597153;2416424
9040519;616176;2410433
9040524;623209;2392573
9040525;591484;2436250
9040540;601526;2421070
9040548;599308;2419548
9040557;591260;2404839
9040572;600782;2433008
9040573;619898;2427742
9040577;635013;2433932
9040581;646448;2436148
9040586;601068;2442144
9040587;607004;2430666
9040589;586955;2434570
9040594;611313;2439051
9040609;602602;2432016
9040616;613662;2385280
9040620;573834;2461234
9040630;628642;2416442
9040644;585453;2425287
9040647;589301;2433441
9040649;592896;2406841
9040650;596801;2425840
9040653;601982;2406251
9040657;616985;2427074
9040661;553155;2445345
9040668;597505;2435113
9040671;596821;2435131
9040676;585041;2451293
9040677;654269;2394702
9040683;603752;2430808
9040684;608435;2413023
9040685;;
9040690;557266;2443483
9040691;612761;2437260
9040697;670800;2387289
9040699;596065;2439818
9040705;568491;2444144
9040707;605587;2406151
9040714;592781;2397620
9040715;608850;2432123
9040717;599627;2427483
9040721;587252;2433228
9040725;601745;2440724
9040726;626673;2430983
9040729;604174;2434898
9040738;603971;2435587
9040752;602903;2442164
9040753;586939;2429282
9040767;576915;2402851
9040771;627404;2433407
9040772;603504;2412209
9040773;615928;2424987
9040775;594453;2433043
9040778;642469;2439427
9040784;588649;2409671
9040785;599149;2426385
9040798;599554;2425335
9040804;592957;2426493
9040806;;
9040808;616160;2415238
9040812;593878;2426011
9040814;618787;2434287
9040815;606262;2404539
9040819;615487;2431742
9040825;606262;2429470
9040828;578395;2446042
9040833;611672;2439708
9040834;588779;2396185
9040841;583904;2420337
9040843;617700;2421474
9040844;583060;2445762
9040849;617512;2427246
9040851;612040;2434178
9040856;600687;2441671
9040857;599285;2435741
9040862;569985;2385721
9040864;605024;2432509
9040866;602648;2406055
9040881;622375;2422222
9040883;589788;2432405
9040884;600187;2435172
9040891;552554;2444439
9040898;605086;2432379
9040899;577934;2420184
9040900;616656;2400612
9040901;600855;2408131
9040912;594934;2421494
9040922;608179;2416030
9040926;595273;2435326
9040935;583512;2431261
9040950;601118;2432802
9040953;604128;2420576
9040959;598069;2431897
9040960;596252;2427108
9040961;603920;2430391
9040962;600559;2425775
9040967;578270;2422921
9040969;604318;2431052
9040970;593548;2430827
9040973;601879;2429106
9040980;597847;2427276
9040984;604713;2429343
9041012;602995;2428298
9041026;604341;2435703
9041035;620395;2437827
9041036;594918;2422484
9041043;598922;2406198
9041049;605124;2409030
9041056;602149;2420617
9041062;603691;2431215
9041063;607060;2403800
9041068;601931;2423410
9041074;594960;2425971
9041079;605832;2435548
9041082;614387;2429913
9041087;595339;2423139
9041092;603070;2432540
9041094;604794;2430468
9041101;602289;2428853
9041104;594027;2436989
9041107;620669;2395999
9041110;607955;2420793
9041115;591272;2439635
9041119;610512;2429707
9041121;604647;2435580
9041126;608828;2424242
9041127;620550;2432049
9041142;603762;2439267
9041148;591455;2427645
9041149;606588;2442338
9041154;587568;2409311
9041156;600319;2449980
9041159;613152;2434060
9041161;597045;2421785
9041162;595034;2442308
9041174;603471;2430790
9041176;586594;2432466
9041177;587476;2409860
9041178;608021;2427783
9041181;605538;2417988
9041197;591654;2421130
9041211;611000;2427266
9041217;600482;2432927
9041218;617878;2431893
9041221;574590;2447973
9041232;572051;2415924
9041236;604784;2430342
9041239;592815;2437845
9041243;615296;2433304
9041244;670704;2394518
9041247;584812;2423849
9041250;579514;2417532
9041254;614482;2432112
9041255;620833;2426875
9041259;597955;2428857
9041267;601410;2431845
9041268;606262;2456872
9041270;611457;2429572
9041272;614022;2413080
9041279;618771;2422541
9041281;613054;2439381
9041284;591958;2438363
9041286;;
9041290;602663;2424651
9041294;595218;2436034
9041312;590310;2437591
9041314;590517;2440721
9041315;592211;2430670
9041317;640899;2440709
9041318;614714;2429770
9041321;605098;2426184
9041324;577189;2447047
9041328;553039;2444179
9041346;577822;2453302
9041352;601497;2425502
9041353;599195;2425779
9041354;605439;2430435
9041355;581196;2372851
9041359;612887;2411564
9041370;588641;2423523
9041381;606669;2430416
9041384;650129;2442450
9041387;595437;2428948
9041391;602395;2441269
9041398;612582;2438611
9041404;599374;2437591
9041407;592412;2439782
9041408;604609;2430537
9041409;626900;2378668
9041418;628859;2415611
9041422;606876;2429948
9041429;604139;2424502
9041432;557193;2424831
9041433;607720;2402399
9041441;599714;2421731
9041446;619341;2438325
9041453;613680;2433287
9041457;594780;2433528
9041465;608425;2448612
9041467;603434;2429889
9041470;602886;2430880
9041471;603540;2427996
9041472;611741;2430261
9041476;602395;2423072
9041481;590699;2436652
9041486;602052;2430210
9041490;604197;2431777
9041491;604040;2405704
9041496;586206;2437059
9041502;588694;2429532
9041514;599168;2404012
9041515;612368;2401678
9041521;641555;2438964
9041523;598275;2441602
9041524;605736;2406597
9041525;590669;2424586
9041527;596275;2443436
9041528;655528;2425150
9041538;601612;2430247
9041540;614182;2418684
9041543;607565;2414368
9041544;595706;2431725
9041550;606604;2395167
9041558;599436;2440311
9041575;612341;2412857
9041576;615259;2436146
9041578;603316;2432509
9041582;627022;2446250
9041583;615835;2434594
9041584;607678;2439280
9041587;571516;2419208
9041591;596011;2433366
9041593;601405;2426649
9041600;590860;2431982
9041604;608272;2434260
9041605;620424;2437647
9041606;596049;2426799
9041607;593690;2419684
9041616;604772;2445396
9041636;576969;2447676
9041637;591671;2429981
9041658;595606;2434559
9041659;602301;2429203
9041660;616019;2407102
9041661;650235;2395317
9041666;612054;2427567
9041668;641161;2439001
9041674;603295;2436458
9041675;588723;2425279
9041676;598929;2432828
9041680;592410;2425733
9041687;612024;2417352
9041690;600529;2437509
9041693;599259;2432441
9041696;584715;2422102
9041699;588506;2381991
9041713;594277;2437196
9041719;597407;2432391
9041720;609634;2428959
9041725;597963;2431948
9041731;603379;2428099
9041736;579946;2448205
9041743;623348;2426677
9041746;610321;2421069
9041749;605216;2427508
9041750;594826;2440832
9041751;612393;2455221
9041752;600803;2419723
9041758;602791;2428264
9041764;592608;2427444
9041765;600453;2424704
9041773;614147;2412169
9041778;609638;2432025
9041779;627586;2426801
9041782;596975;2426461
9041784;599568;2433286
9041791;589927;2437429
9041793;610389;2434684
9041812;598708;2417184
9041814;602797;2420114
9041818;599043;2431915
9041829;617959;2402889
9041832;606521;2434768
9041845;591481;2439432
9041847;554853;2441141
9041853;609967;2398927
9041857;592217;2439720
9041858;564528;2405384
9041860;597742;2433573
9041865;612996;2437286
9041870;602188;2431901
9041879;582643;2445178
9041880;605782;2426578
9041891;592431;2420321
9041903;626682;2362846
9041905;573549;2424904
9041907;590488;2437868
9041909;589324;2420623
9041913;620417;2411143
9041919;612016;2439344
9041920;611469;2436492
9041923;603968;2436664
9041925;602078;2431065
9041935;576635;2422199
9041936;596730;2408438
9041941;640237;2428891
9041943;611231;2419298
9041944;592973;2435188
9041945;659311;2407529
9041947;593260;2425098
9041950;609240;2449271
9041955;628815;2416156
9041957;586729;2395509
9041963;589664;2433735
9041970;616931;2439173
9041981;599737;2430766
9042000;611758;2439537
9042009;601983;2427779
9042018;593594;2432774
9042022;595685;2440596
9042030;586213;2430928
9042040;642446;2356296
9042044;614579;2429551
9042051;596230;2435034
9042060;601316;2421972
9042073;605452;2404817
9042084;585605;2381845
9042089;601180;2433327
9042094;596896;2427196
9042095;679969;2421650
9042101;596987;2439643
9042106;599338;2433950
9042112;;
9042119;629460;2428924
9042147;610844;2426428
9042150;614699;2421073
9042159;599656;2462007
9042162;592097;2440734
9042165;577295;2447420
9042166;597173;2428106
9042167;615676;2427348
9042172;601753;2397413
9042176;602289;2431956
9042185;;
9042194;623181;2427496
9042195;608949;2428190
9042230;599140;2406764
9042246;597054;2440169
9042249;589466;2430809
9042250;597258;2427560
9042259;576757;2448205
9042274;562234;2405439
9042276;595132;2436294
9042279;603631;2442037
9042280;608449;2432646
9042281;601489;2422610
9042287;627724;2432718
9042303;595918;2430546
9042313;621471;2431692
9042318;595656;2433088
9042339;606935;2429949
9042342;590007;2432860
9042344;598574;2432203
9042349;616254;2439893
9042356;585460;2434122
9042357;596778;2419608
9042358;595677;2435950
9042363;568019;2428621
9042364;607689;2423667
9042365;603458;2427428
9042367;612306;2429638
9042368;607455;2401915
9042371;612232;2427159
9042382;621391;2435213
9042383;596452;2440133
9042427;607379;2429355
9042434;599247;2418450
9042440;603040;2431953
9042442;605476;2423310
9042443;617654;2429967
9042448;602698;2432774
9042453;602003;2404481
9042455;592313;2414020
9042471;580887;2444240
9042473;609661;2424085
9042479;597097;2429057
9042481;578299;2418965
9042489;596781;2432879
9042493;608040;2435682
9042495;616924;2439042
9042498;610679;2433064
9042506;608254;2442836
9042508;585454;2444137
9042510;629919;2430910
9042511;589677;2432437
9042513;608310;2436154
9042515;608069;2434698
9042521;600267;2421873
9042525;600690;2408667
9042531;656990;2399357
9042541;611915;2423836
9042545;587363;2383010
9042560;601612;2431763
9042561;611875;2422170
9042563;606560;2407061
9042564;;
9042566;600410;2431435
9042567;588994;2435774
9042568;616241;2408836
9042573;593082;2445869
9042576;588769;2432124
9042584;596283;2443624
9042592;584589;2429493
9042593;595973;2433073
9042596;599858;2432833
9042598;606144;2444633
9042606;599578;2423327
9042610;588609;2409256
9042617;592929;2443190
9042620;594378;2424748
9042621;592584;2422963
9042625;609054;2424177
9042634;604688;2432652
9042636;548849;2425810
9042639;601830;2423225
9042642;621509;2393713
9042648;605046;2425397
9042660;587300;2409160
9042668;587288;2430542
9042676;601218;2428887
9042691;555476;2444531
9042692;613270;2392130
9042697;618597;2439784
9042698;601562;2411414
9042699;603641;2431234
9042715;604081;2431707
9042716;639836;2352935
9042737;608262;2430122
9042746;591378;2433086
9042758;590331;2443812
9042763;589462;2436197
9042766;593845;2418884
9042772;595570;2428300
9042781;591939;2435020
9042793;592915;2414515
9042798;595532;2433856
9042802;615746;2422960
9042807;573217;2445102
9042808;610072;2430427
9042809;605524;2430940
9042816;612371;2436370
9042819;598453;2420186
9042827;615945;2424033
9042828;572024;2419641
9042829;641142;2440583
9042830;;
9042837;595521;2427107
9042838;602648;2429819
9042840;591879;2442835
9042842;610937;2434254
9042844;587470;2436895
9042845;584250;2436857
9042851;604191;2418802
9042853;603617;2439632
9042855;596570;2431437
9042856;589072;2435328
9042859;604318;2406168
9042871;585775;2433541
9042872;589078;2412317
9042878;611598;2432244
9042879;586380;2427961
9042887;592583;2431763
9042900;585208;2434174
9042903;613513;2430834
9042911;593941;2434929
9042913;594697;2425382
9042921;610410;2399312
9042928;592827;2427588
9042937;600560;2427566
9042938;596531;2427116
9042947;573579;2420388
9042957;602888;2407884
9042963;602811;2409792
9042965;590332;2432356
9042970;616110;2404063
9042971;605659;2422852
9042975;598549;2407606
9042982;611955;2416428
9042984;537230;2450263
9042993;611781;2411004
9042996;605862;2422636
9043003;621149;2401483
9043005;627059;2378422
9043020;580384;2411263
9043024;587858;2422413
9043026;592247;2440077
9043029;607915;2434345
9043039;597449;2428887
9043043;607288;2434264
9043054;587886;2427018
9043057;562964;2405604
9043058;571883;2418376
9043065;587859;2438678
9043071;587321;2433861
9043074;611510;2455440
9043076;574230;2442116
9043086;600025;2440772
9043101;578599;2449466
9043102;624297;2418946
9043103;606526;2409132
9043108;593551;2442301
9043113;604064;2405460
9043120;601141;2431954
9043123;601611;2406254
9043125;586373;2423859
9043129;591340;2439545
9043130;588823;2451674
9043131;597351;2422244
9043132;594410;2424405
9043136;587594;2423321
9043141;586536;2431499
9043149;613932;2419195
9043150;602729;2428644
9043154;594167;2431401
9043156;627555;2436470
9043157;603948;2431409
9043159;593105;2390922
9043167;607607;2453584
9043170;606787;2423790
9043174;594013;2414309
9043179;598932;2425877
9043192;612014;2425024
9043205;597378;2460370
9043207;654380;2384538
9043209;588099;2409529
9043218;599610;2422429
9043224;603034;2407883
9043230;597097;2431299
9043237;585787;2423607
9043239;603657;2423119
9043240;596116;2427979
9043247;601112;2432526
9043249;602523;2405820
9043252;601625;2430594
9043262;610831;2426446
9043274;602236;2430167
9043277;556524;2444668
9043281;610440;2423624
9043283;597999;2427305
9043284;602782;2419260
9043293;572706;2416021
9043295;581916;2373500
9043320;636840;2404741
9043322;601987;2425939
9043337;582983;2445268
9043338;615325;2433998
9043345;604980;2415434
9043348;602915;2419425
9043360;607590;2431502
9043363;596581;2426700
9043364;595943;2443936
9043390;610108;2433109
9043395;585935;2438593
9043400;608531;2416699
9043408;601622;2420355
9043411;604802;2433784
9043425;645556;2423870
9043432;596803;2428682
9043433;610070;2416405
9043434;603248;2374943
9043435;602403;2426355
9043437;645203;2425885
9043441;610894;2426365
9043443;573970;2419829
9043448;603617;2421520
9043454;617039;2406603
9043456;613750;2419573
9043466;621554;2390492
9043468;594639;2427064
9043474;607112;2458582
9043478;600258;2421797
9043488;592406;2430788
9043491;611356;2435008
9043496;626254;2391691
9043498;583218;2431002
9043499;596308;2423584
9043508;591001;2415168
9043510;602014;2422831
9043526;608812;2448326
9043528;596402;2432502
9043531;594266;2424094
9043533;608197;2423536
9043551;613335;2432162
9043552;580261;2432975
9043557;591879;2458175
9043568;;
9043575;603698;2432452
9043583;642741;2439567
9043585;;
9043595;602125;2439193
9043600;593968;2431192
9043603;585186;2431987
9043614;638946;2412073
9043615;572584;2443461
9043635;639264;2442553
9043640;606777;2411032
9043641;586733;2432537
9043649;599708;2434121
9043665;615657;2440972
9043668;607158;2434284
9043669;602099;2439197
9043688;586740;2431747
9043699;591761;2434830
9043708;614852;2429176
9043709;604070;2426740
9043717;642382;2439300
9043723;593597;2435344
9043728;607339;2404471
9043739;598224;2405525
9043741;606827;2402331
9043745;601483;2431112
9043746;584601;2428595
9043756;645817;2377842
9043759;554729;2460486
9043765;613676;2438843
9043778;;
9043779;609926;2434651
9043780;614540;2438561
9043782;605685;2423054
9043792;611535;2435897
9043797;649914;2420329
9043799;629779;2431025
9043800;571753;2425023
9043806;607544;2434079
9043808;610589;2429570
9043810;595265;2437153
9043813;597509;2440859
9043815;602740;2431241
9043822;593231;2432953
9043823;604715;2429712
9043824;573674;2420147
9043825;589371;2429718
9043836;610919;2421940
9043841;606933;2428009
9043849;604216;2406479
9043850;616892;2439271
9043852;608089;2413591
9043857;614486;2409480
9043859;614659;2426031
9043868;619721;2402899
9043878;553696;2444690
9043882;545405;2421628
9043886;617720;2427393
9043891;599214;2425036
9043893;593616;2434815
9043894;602157;2438592
9043896;579844;2439292
9043898;597582;2439502
9043908;604427;2427225
9043910;570472;2396987
9043917;601624;2433302
9043918;602534;2438555
9043927;587533;2396568
9043930;577831;2420232
9043933;602993;2438966
9043937;602938;2427469
9043944;604898;2427608
9043963;588958;2435657
9043964;616913;2423193
9043971;603082;2432951
9043976;621448;2393695
9043980;616201;2434227
9043982;545003;2448482
9043983;592068;2431068
9043991;603166;2432426
9043992;603483;2419254
9044001;589633;2437111
9044002;591616;2443265
9044021;572123;2458740
9044023;595472;2423679
9044027;591362;2447429
9044029;601519;2425501
9044035;554183;2441900
9044050;610433;2447596
9044054;596830;2424333
9044061;596384;2435041
9044063;605825;2431544
9044067;611145;2423324
9044069;595394;2435471
9044071;578532;2423681
9044076;660211;2445157
9044082;613785;2410867
9044094;609760;2434331
9044103;605478;2443410
9044107;584930;2427549
9044108;561202;2411427
9044111;647770;2379895
9044114;617597;2432161
9044116;594233;2441459
9044123;579158;2367298
9044127;576473;2422586
9044129;598637;2424578
9044132;602504;2425767
9044136;;
9044161;607151;2402186
9044162;611755;2439534
9044163;611527;2435801
9044164;596556;2433445
9044177;612647;2403227
9044185;616110;2429793
9044187;595267;2436604
9044205;605354;2429542
9044232;608200;2450450
9044254;570856;2417124
9044259;601780;2424447
9044277;601207;2421395
9044283;579680;2423480
9044290;669074;2422271
9044291;605161;2431440
9044295;604391;2431871
9044302;550548;2417510
9044303;597442;2417833
9044306;593941;2444005
9044314;567592;2423200
9044318;609356;2388853
9044329;601389;2426594
9044337;615307;2431333
9044338;582670;2430955
9044344;578187;2451815
9044348;602727;2406333
9044351;615442;2432409
9044354;609953;2398276
9044358;618384;2397869
9044363;611045;2411124
9044369;578945;2451732
9044382;594330;2427975
9044387;604956;2441651
9044389;604539;2432704
9044392;587772;2436779
9044406;602025;2425664
9044408;606157;2415711
9044409;588378;2388095
9044417;599206;2433273
9044419;577659;2418079
9044434;603902;2391851
9044436;615447;2424266
9044437;628628;2378028
9044441;585067;2380579
9044444;595887;2418549
9044451;623916;2392587
9044453;593148;2436286
9044456;596660;2422150
9044458;585880;2438111
9044460;597470;2431571
9044461;603617;2442379
9044462;592975;2424780
9044467;598037;2415756
9044469;569822;2443297
9044470;613233;2433369
9044471;581544;2367739
9044473;596538;2431111
9044478;588502;2452707
9044481;606833;2403161
9044484;651603;2425221
9044488;585535;2422859
9044489;602735;2433489
9044499;612324;2432260
9044500;610212;2447755
9044501;595964;2427335
9044522;606789;2430176
9044525;581026;2450301
9044527;604339;2441404
9044530;596612;2424564
9044544;593623;2433421
9044559;607541;2430936
9044565;602714;2439099
9044568;;
9044580;578446;2451695
9044590;579256;2445347
9044598;671247;2397091
9044608;572669;2442549
9044612;593377;2433585
9044613;588387;2409423
9044616;604085;2423504
9044619;;
9044622;592485;2407191
9044627;587037;2432520
9044631;635485;2452488
9044638;;
9044639;627575;2427323
9044640;614106;2411343
9044644;598748;2423818
9044649;608022;2427802
9044652;601453;2438353
9044654;646916;2364617
9044655;584171;2410165
9044659;611778;2423749
9044660;601700;2428728
9044668;621411;2432092
9044669;588050;2420730
9044686;621000;2442358
9044689;603857;2421695
9044705;588654;2421954
9044709;632705;2427618
9044713;572661;2442416
9044716;609063;2419231
9044717;598055;2426154
9044720;599311;2448293
9044727;612718;2439268
9044729;587372;2382920
9044730;;
9044734;597236;2460295
9044747;597512;2406372
9044755;598996;2439821
9044762;577339;2402103
9044778;597545;2434002
9044780;582745;2444373
9044781;596337;2423113
9044794;597003;2423164
9044795;640198;2352732
9044800;646125;2405531
9044805;593082;2434975
9044809;603353;2436998
9044823;602818;2431896
9044824;608543;2434268
9044834;606088;2423262
9044841;611423;2433099
9044847;602714;2439099
9044848;604419;2426662
9044850;597025;2435732
9044853;598069;2433529
9044863;608471;2423810
9044869;602364;2431684
9044871;573190;2442792
9044875;599235;2431581
9044878;595462;2428461
9044889;571270;2423791
9044896;593065;2460444
9044906;;
9044907;593250;2440650
9044915;577282;2422481
9044918;596180;2425592
9044919;615049;2439750
9044922;578909;2436541
9044923;621196;2431590
9044924;608825;2422699
9044925;594327;2426483
9044930;590166;2438450
9044931;607185;2404628
9044936;603454;2441575
9044938;611202;2433226
9044943;581507;2450273
9044954;591151;2428898
9044959;610696;2434985
9044964;582187;2414875
9044965;616267;2433947
9044966;597688;2435590
9044970;603463;2436423
9044986;592100;2442639
9044987;601970;2436638
9044995;595150;2437130
9045013;592619;2424706
9045020;615595;2400508
9045021;592949;2436217
9045043;609933;2418979
9045045;619434;2439072
9045057;595509;2431498
9045058;592910;2434758
9045059;605846;2411863
9045063;602312;2424139
9045067;606775;2403875
9045068;614832;2438103
9045070;610410;2416503
9045077;602332;2418051
9045082;592265;2435133
9045090;588943;2451204
9045091;593885;2443863
9045097;596236;2439522
9045101;544693;2429513
9045102;595982;2441784
9045106;668317;2394487
9045112;622606;2430488
9045118;603048;2432274
9045128;609319;2428893
9045129;618952;2423334
9045131;602350;2436343
9045155;623163;2427772
9045168;609489;2398893
9045173;584761;2426707
9045177;579856;2427378
9045194;583119;2408751
9045199;635163;2376552
9045209;570330;2451360
9045211;601002;2406176
9045214;606887;2410170
9045217;587284;2381702
9045219;591065;2432427
9045220;610335;2429344
9045222;610921;2416964
9045227;604069;2428468
9045231;596170;2421450
9045232;617704;2421398
9045234;612311;2455843
9045235;614247;2423285
9045238;565378;2452094
9045239;595281;2422381
9045247;599429;2448746
9045264;616124;2422360
9045270;590268;2427071
9045273;610386;2413014
9045282;606705;2435194
9045289;584678;2437415
9045291;;
9045296;609805;2420147
9045300;601714;2429789
9045301;610681;2429401
9045303;600792;2429820
9045310;615512;2438933
9045313;599091;2423921
9045315;552044;2444744
9045316;594317;2432831
9045326;596944;2427314
9045327;596571;2416780
9045334;590181;2445756
9045340;611544;2434496
9045341;588054;2443353
9045352;597815;2434618
9045356;588769;2422834
9045364;593219;2413858
9045365;652800;2418090
9045386;593632;2431788
9045398;623787;2426392
9045400;596364;2434730
9045401;605601;2444152
9045403;619629;2421154
9045417;;
9045421;595967;2435276
9045422;597421;2435196
9045423;596226;2442026
9045435;602297;2407778
9045439;596271;2434962
9045442;599237;2431548
9045443;598375;2426096
9045453;573495;2419836
9045461;552112;2444921
9045463;595028;2432854
9045472;595007;2406481
9045475;596863;2428616
9045479;596661;2433181
9045493;624221;2428285
9045499;582079;2433106
9050003;599143;2429764
9050010;603244;2443883
9050017;599985;2418983
9050020;590829;2437498
9050026;605745;2444697
9050037;601159;2406856
9050042;580711;2441279
9050048;609690;2429201
9050049;609213;2420102
9050050;574902;2419969
9050056;597755;2427159
9050063;597731;2424035
9050066;602304;2425557
9050068;641617;2428304
9050073;616811;2421762
9050080;574171;2419716
9050085;599051;2425770
9050086;569485;2443197
9050090;597303;2434015
9050104;597288;2421424
9050107;595484;2429469
9050112;606162;2422922
9050115;608169;2414159
9050117;598214;2417560
9050121;581728;2430092
9050139;629405;2380296
9050141;606500;2444163
9050157;608740;2406214
9050158;610969;2431495
9050163;599911;2432822
9050173;591410;2443390
9050176;628673;2427581
9050177;609263;2447645
9050178;618022;2423442
9050179;601581;2424618
9050185;596281;2436606
9050187;592828;2438625
9050196;604239;2429744
9050200;603146;2429987
9050203;612851;2438829
9050206;655754;2425149
9050218;604513;2430890
9050219;587590;2438497
9050225;611926;2426862
9050234;648174;2413678
9050235;627543;2426382
9050247;600687;2441671
9050250;610194;2437327
9050253;603705;2432392
9050266;608294;2436699
9050270;593807;2425581
9050277;571277;2446313
9050282;594319;2421465
9050296;603695;2430710
9050317;617802;2406767
9050320;610337;2433011
9050321;577760;2411633
9050330;568842;2445900
9050332;619747;2426965
9050334;615228;2426880
9050341;589309;2438647
9050353;611016;2417054
9050354;599219;2434328
9050360;596671;2424628
9050362;594033;2430697
9050363;604305;2406347
9050365;592543;2459926
9050371;608770;2430937
9050379;597594;2442011
9050395;614541;2438905
9050399;597508;2417129
9050400;595309;2414789
9050412;592034;2439289
9050416;609089;2432416
9050421;614942;2423640
9050423;584650;2424516
9050430;593905;2426025
9050431;600092;2424215
9050432;595459;2435023
9050434;613004;2437477
9050436;606393;2406762
9050440;603209;2410780
9050444;617924;2399419
9050449;606356;2400719
9050455;607997;2428353
9050457;577676;2446152
9050460;602001;2431431
9050466;601983;2425050
9050469;601589;2431112
9050475;612723;2419492
9050476;577428;2419599
9050484;612810;2416733
9050488;588978;2438166
9050492;610825;2428923
9050498;576820;2447527
9050508;609481;2420766
9050513;598811;2428154
9050518;590979;2437737
9050519;594935;2431314
9050520;604127;2418445
9050521;577892;2449574
9050524;612697;2429785
9050535;581399;2413832
9050547;577543;2447491
9050553;598374;2449014
9050554;605821;2417242
9050557;605579;2439623
9050561;602468;2443576
9050563;607694;2403800
9050566;602185;2440922
9050572;609451;2424078
9050576;589644;2433807
9050582;601364;2438059
9050584;590498;2410612
9050598;590114;2432171
9050613;621127;2431563
9050619;595144;2391879
9050620;617789;2440260
9050624;606592;2420851
9050627;602903;2441669
9050635;593358;2435346
9050641;604543;2422103
9050648;592720;2397765
9050662;612958;2422691
9050663;603913;2432003
9050666;600079;2425123
9050677;600938;2438695
9050680;587725;2383243
9050683;606346;2444680
9050686;604288;2418891
9050690;586832;2423275
9050699;579919;2429902
9050700;679261;2421729
9050701;571908;2418188
9050703;606828;2429085
9050709;607432;2432245
9050710;584197;2420607
9050720;601486;2422715
9050722;592238;2438326
9050724;598918;2427224
9050729;610791;2431738
9050738;599167;2432512
9050739;597860;2422404
9050743;595923;2436292
9050749;609658;2437821
9050750;606375;2458831
9050753;598643;2440926
9050757;610142;2434539
9050759;598146;2440732
9050761;602350;2436343
9050771;593111;2431540
9050773;578608;2445457
9050775;598352;2440868
9050776;593408;2442053
9050786;579064;2419505
9050791;612756;2431996
9050795;606061;2424094
9050800;601448;2429594
9050804;577418;2402047
9050808;598208;2426781
9050815;599456;2429682
9050827;598317;2421084
9050830;611174;2419183
9050836;591559;2439219
9050839;601543;2434842
9050842;589291;2433154
9050844;612979;2420855
9050845;597438;2426362
9050851;595805;2437201
9050860;606425;2411855
9050861;604894;2430385
9050867;597141;2428167
9050880;595706;2422266
9050885;604664;2424882
9050891;593786;2427373
9050893;601367;2425973
9050896;590051;2431508
9050903;608449;2415577
9050906;606093;2415255
9050911;583596;2432775
9050913;594823;2407154
9050914;609442;2433550
9050917;608696;2403498
9050918;591087;2444105
9050932;603812;2427295
9050937;602277;2405924
9050940;626073;2362453
9050944;601605;2426280
9050946;613818;2437893
9050959;605655;2416752
9050961;600566;2423978
9050962;584608;2426292
